"site_code","sample_date","comments","flags","display_name","count","immature","winged","size","observer","trap_name","trap_count"
"Y-19",2021-10-08,NA,NA,"Solenopsis xyloni",147,"FALSE","FALSE","not measured","DAFL","9",8
"Y-19",2021-10-08,NA,NA,"Sphenophorus",4,"FALSE","FALSE","not measured","DAFL","8",8
"Y-19",2021-10-08,NA,NA,"Sphenophorus",5,"FALSE","FALSE","not measured","DAFL","9",8
"Y-19",2021-10-08,NA,NA,"Sphenophorus",2,"FALSE","FALSE","not measured","DAFL","2",8
"Y-19",2021-10-08,NA,NA,"Sphenophorus",4,"FALSE","FALSE","not measured","DAFL","10",8
"Y-19",2021-10-08,NA,NA,"Staphylinidae",1,"FALSE","FALSE","not measured","DAFL","9",8
"Y-19",2021-10-08,NA,NA,"Staphylinidae",3,"FALSE","FALSE","not measured","DAFL","10",8
"Y-19",2021-10-08,NA,NA,"Strumigenys",2,"FALSE","FALSE","not measured","DAFL","10",8
"Y-19",2021-10-08,NA,NA,"Zelotes",1,"FALSE","FALSE","not measured","DAFL","8",8
"Y-19",2021-10-08,NA,"trap_not_collected",NA,NA,NA,NA,NA,NA,"3",8
"Y-19",2021-10-08,NA,"trap_not_collected",NA,NA,NA,NA,NA,NA,"5",8
"Y-19",2022-01-21,NA,NA,"Aphididae",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Aphididae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Arenivaga",1,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",8,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",2,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",21,"FALSE","FALSE","not measured","DAFL","2",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",2,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Conoderus",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",3,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",3,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",4,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",10,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",2,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",5,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",7,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",6,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",4,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Entomobryidae",10,"FALSE","FALSE","not measured","DAFL","2",10
"Y-19",2022-01-21,NA,NA,"Erythraeoidea",1,"FALSE","FALSE","not measured","DAFL","2",10
"Y-19",2022-01-21,NA,NA,"Erythraeoidea",27,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-01-21,NA,NA,"Erythraeoidea",1,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Erythraeoidea",3,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Gnaphosidae",1,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",8,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",604,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",925,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",116,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",2,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Hypogastruridae",35,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Isopoda",1,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Isotomidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Isotomidae",3,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Labiidae",1,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Linyphiidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Lycosidae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Oligotomidae",1,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Oligotomidae",3,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Oribatida",23,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Oribatida",27,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Oribatida",45,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-01-21,NA,NA,"Oribatida",93,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Oribatida",3,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Oribatida",6,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Oribatida",18,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-01-21,NA,NA,"Oribatida",12,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Pardosa",1,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-01-21,NA,NA,"Pardosa",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Pardosa",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Pardosa",4,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Pardosa",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-01-21,NA,NA,"Pheidole",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Pterostichus",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",12,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",1,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",4,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",6,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",22,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Sminthuridae",44,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Solenopsis",13,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-01-21,NA,NA,"Solenopsis",19,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Solenopsis",17,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-01-21,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-01-21,NA,NA,"Staphylinidae",2,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-01-21,NA,NA,"Staphylinidae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-01-21,NA,NA,"Staphylinidae",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-01-21,NA,NA,"Staphylinidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-01-21,NA,NA,"Xysticus",1,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-04-22,NA,NA,"Anystoidea",1,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Aphididae",8,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Aphididae",2,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Aphididae",2,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Aphididae",3,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Apocellus",7,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Apocellus",2,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Apocellus",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Bdellidae",2,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Blapstinus",1,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-04-22,NA,NA,"Blapstinus",2,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",4,"FALSE","FALSE","not measured","DAFL","2",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",4,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",5,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",8,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",1,"FALSE","TRUE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",3,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",3,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Brachymyrmex",3,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Carabidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Chalcidoidea",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Chironomidae",2,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Cicadellidae",1,"TRUE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Cicadellidae",1,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-04-22,NA,NA,"Culicidae",1,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Curculionidae",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Entomobryidae",2,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Entomobryidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Entomobryidae",2,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-04-22,NA,NA,"Entomobryidae",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Erythraeoidea",4,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Erythraeoidea",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Erythraeoidea",77,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Erythraeoidea",10,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Forelius",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Hebecephalus",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Hemiptera",1,"TRUE","FALSE","not measured","DAFL","5",10
"Y-19",2022-04-22,NA,NA,"Hemiptera",2,"TRUE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Hemiptera",1,"TRUE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Hypogastruridae",24,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Isopoda",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Isotomidae",4,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Isotomidae",4,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Isotomidae",7,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Isotomidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Labiidae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Labiidae",1,"FALSE","FALSE","not measured","DAFL","2",10
"Y-19",2022-04-22,NA,NA,"Labiidae",1,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-04-22,NA,NA,"Lepidoptera",2,"TRUE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Linyphiidae",2,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Oribatida",19,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Oribatida",104,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Oribatida",17,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Oribatida",15,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Oribatida",37,"FALSE","FALSE","not measured","DAFL","1",10
"Y-19",2022-04-22,NA,NA,"Oribatida",78,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Oribatida",27,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Oribatida",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Oribatida",23,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-04-22,NA,NA,"Osorius",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Pheidole",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Salticidae",1,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-04-22,NA,NA,"Scarites",1,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Sciaridae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Sciaridae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Sicariidae",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Sminthuridae",11,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Sminthuridae",6,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Sminthuridae",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Sminthuridae",3,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Sminthuridae",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",61,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",11,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",11,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",7,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",5,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-04-22,NA,NA,"Solenopsis xyloni",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Spanagonicus",5,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Spanagonicus",3,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-04-22,NA,NA,"Spirobolida",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Staphylinidae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Strumigenys",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-04-22,NA,NA,"Strumigenys",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-04-22,NA,NA,"Syntomus americanus",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-04-22,NA,NA,"Thripidae",2,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-07-22,NA,NA,"Allocosa",1,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Apocellus",2,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Ataenius",1,"FALSE","FALSE","not measured","DAFL","8",9
"Y-19",2022-07-22,"Two Mediterranean Geckos (Hemidactylus turcicus) found in trap",NA,"Blapstinus",1,"FALSE","FALSE","not measured","DAFL","4",9
"Y-19",2022-07-22,NA,NA,"Blapstinus",1,"FALSE","FALSE","not measured","DAFL","3",9
"Y-19",2022-07-22,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Brachymyrmex",14,"FALSE","FALSE","not measured","DAFL","2",9
"Y-19",2022-07-22,NA,NA,"Brachymyrmex",2,"FALSE","FALSE","not measured","DAFL","5",9
"Y-19",2022-07-22,"Two Mediterranean Geckos (Hemidactylus turcicus) found in trap",NA,"Brachymyrmex",107,"FALSE","FALSE","not measured","DAFL","4",9
"Y-19",2022-07-22,NA,NA,"Carabidae",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Chaetocnema",3,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Cicadellidae",1,"TRUE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,"Two Mediterranean Geckos (Hemidactylus turcicus) found in trap",NA,"Curculionidae",2,"FALSE","FALSE","not measured","DAFL","4",9
"Y-19",2022-07-22,NA,NA,"Discoderus",1,"FALSE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Discoderus",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Entomobryidae",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Entomobryidae",3,"FALSE","FALSE","not measured","DAFL","9",9
"Y-19",2022-07-22,NA,NA,"Entomobryidae",4,"FALSE","FALSE","not measured","DAFL","8",9
"Y-19",2022-07-22,NA,NA,"Fulgoroidea",1,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Gastropoda",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Gastropoda",4,"FALSE","FALSE","not measured","DAFL","8",9
"Y-19",2022-07-22,NA,NA,"Hemiptera",5,"TRUE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Hemiptera",1,"TRUE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Hypoponera",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Isopoda",1,"FALSE","FALSE","not measured","DAFL","5",9
"Y-19",2022-07-22,NA,NA,"Isotomidae",1,"FALSE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Isotomidae",274,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Labiidae",3,"FALSE","FALSE","not measured","DAFL","5",9
"Y-19",2022-07-22,NA,NA,"Lepismatidae",2,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Linyphiidae",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Oribatida",1,"FALSE","FALSE","not measured","DAFL","8",9
"Y-19",2022-07-22,NA,NA,"Oribatida",22,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Oribatida",7,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,"Two Mediterranean Geckos (Hemidactylus turcicus) found in trap",NA,"Oribatida",3,"FALSE","FALSE","not measured","DAFL","4",9
"Y-19",2022-07-22,NA,NA,"Oribatida",18,"FALSE","FALSE","not measured","DAFL","3",9
"Y-19",2022-07-22,NA,NA,"Oribatida",2,"FALSE","FALSE","not measured","DAFL","2",9
"Y-19",2022-07-22,NA,NA,"Oribatida",2,"FALSE","FALSE","not measured","DAFL","9",9
"Y-19",2022-07-22,NA,NA,"Oribatida",13,"FALSE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Pardosa",8,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Scarites",1,"FALSE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Sminthuridae",2,"FALSE","FALSE","not measured","DAFL","3",9
"Y-19",2022-07-22,NA,NA,"Sminthuridae",3,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Solenopsis xyloni",17,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Solenopsis xyloni",1,"FALSE","TRUE","not measured","DAFL","9",9
"Y-19",2022-07-22,NA,NA,"Solenopsis xyloni",9,"FALSE","FALSE","not measured","DAFL","9",9
"Y-19",2022-07-22,NA,NA,"Solenopsis xyloni",24,"FALSE","FALSE","not measured","DAFL","8",9
"Y-19",2022-07-22,NA,NA,"Solenopsis xyloni",88,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,"Two Mediterranean Geckos (Hemidactylus turcicus) found in trap",NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","4",9
"Y-19",2022-07-22,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","3",9
"Y-19",2022-07-22,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","1",9
"Y-19",2022-07-22,NA,NA,"Sphenophorus",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Strumigenys",2,"FALSE","FALSE","not measured","DAFL","5",9
"Y-19",2022-07-22,NA,NA,"Strumigenys",1,"FALSE","FALSE","not measured","DAFL","10",9
"Y-19",2022-07-22,NA,NA,"Syntomus americanus",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,NA,"Vacusus",1,"FALSE","FALSE","not measured","DAFL","6",9
"Y-19",2022-07-22,NA,"trap_not_collected",NA,NA,NA,NA,NA,NA,"7",9
"Y-19",2022-10-21,NA,NA,"Ataenius",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-10-21,NA,NA,"Ataenius",1,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-10-21,NA,NA,"Ataenius",1,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-10-21,NA,NA,"Bdellidae",1,"FALSE","FALSE","not measured","DAFL","10",10
"Y-19",2022-10-21,"Cup flooded",NA,"Bethylidae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-10-21,NA,NA,"Brachymyrmex",7,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-10-21,NA,NA,"Brachymyrmex",5,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-10-21,NA,NA,"Brachymyrmex",3,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-10-21,"Cup flooded",NA,"Brachymyrmex",11,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-10-21,NA,NA,"Brachymyrmex",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-10-21,"cup flooded",NA,"Brachymyrmex",2,"FALSE","FALSE","not measured","DAFL","5",10
"Y-19",2022-10-21,NA,NA,"Brachymyrmex",46,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-10-21,NA,NA,"Brachymyrmex",2,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-10-21,NA,NA,"Chalcidoidea",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-10-21,NA,NA,"Chironomidae",1,"FALSE","FALSE","not measured","DAFL","7",10
"Y-19",2022-10-21,NA,NA,"Cicadellidae",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-10-21,NA,NA,"Coproporus",3,"FALSE","FALSE","not measured","DAFL","3",10
"Y-19",2022-10-21,NA,NA,"Curculionidae",1,"FALSE","FALSE","not measured","DAFL","4",10
"Y-19",2022-10-21,NA,NA,"Encyrtidae",1,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-10-21,NA,NA,"Encyrtidae",1,"FALSE","FALSE","not measured","DAFL","8",10
"Y-19",2022-10-21,"Cup flooded",NA,"Encyrtidae",1,"FALSE","FALSE","not measured","DAFL","6",10
"Y-19",2022-10-21,NA,NA,"Encyrtidae",6,"FALSE","FALSE","not measured","DAFL","9",10
"Y-19",2022-10-21,NA,NA,"Entomobryidae",2,"FALSE","FALSE","not measured","DAFL","7",10
